match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
36,2,CSK,SRH,17,3,Player_39,Player_6,Bowler_19,0,0,0,0,0,0,2,0,2,,,Fielder_17
36,2,KKR,PBKS,17,4,Player_66,Player_36,Bowler_32,0,0,0,0,0,0,1,0,1,,,Fielder_48
36,2,KKR,RR,17,5,Player_50,Player_1,Bowler_46,0,0,1,0,0,0,1,0,1,,bowled,
36,2,KKR,SRH,17,6,Player_3,Player_53,Bowler_36,0,0,0,1,0,0,1,0,1,Player_51,,Fielder_9
36,2,MI,DC,18,1,Player_9,Player_61,Bowler_21,0,0,0,0,0,0,2,0,2,Player_89,,
36,2,RCB,PBKS,18,2,Player_51,Player_63,Bowler_17,0,0,0,0,0,0,0,1,1,,,
36,2,KKR,DC,18,3,Player_51,Player_7,Bowler_48,0,0,0,0,0,0,1,0,1,,,
36,2,MI,SRH,18,4,Player_88,Player_27,Bowler_15,0,0,0,0,0,0,2,0,2,,,
36,2,CSK,PBKS,18,5,Player_28,Player_62,Bowler_27,0,0,0,1,0,0,0,0,0,,,
36,2,MI,RR,18,6,Player_52,Player_5,Bowler_10,0,0,0,0,0,0,0,0,0,,,
36,2,CSK,RR,19,1,Player_77,Player_99,Bowler_28,0,0,0,0,0,0,2,1,3,,,
36,2,MI,SRH,19,2,Player_78,Player_71,Bowler_31,0,0,0,0,0,0,1,1,2,,,
36,2,CSK,RR,19,3,Player_75,Player_72,Bowler_7,0,0,0,0,1,0,0,0,0,,,
36,2,CSK,PBKS,19,4,Player_4,Player_53,Bowler_47,0,0,0,0,0,0,1,0,1,,,
36,2,CSK,PBKS,19,5,Player_37,Player_87,Bowler_29,0,1,0,0,0,0,4,0,4,,,
36,2,RCB,PBKS,19,6,Player_41,Player_70,Bowler_34,0,0,0,0,0,0,0,0,0,,,
36,2,KKR,SRH,20,1,Player_28,Player_36,Bowler_1,0,0,0,0,0,0,2,0,2,,,
36,2,CSK,PBKS,20,2,Player_15,Player_74,Bowler_44,0,0,0,0,0,0,2,0,2,,,
36,2,RCB,SRH,20,3,Player_7,Player_46,Bowler_43,0,0,0,1,0,0,0,0,0,,,Fielder_10
36,2,KKR,DC,20,4,Player_55,Player_84,Bowler_15,0,0,0,0,0,0,4,0,4,,,Fielder_7
36,2,KKR,RR,20,5,Player_77,Player_49,Bowler_18,0,0,0,0,0,0,0,0,0,,,Fielder_3
36,2,RCB,DC,20,6,Player_10,Player_6,Bowler_29,0,0,0,0,0,0,1,0,1,,,
37,1,CSK,DC,1,1,Player_54,Player_24,Bowler_13,0,0,0,0,0,0,2,0,2,,,
37,1,MI,RR,1,2,Player_88,Player_52,Bowler_41,0,0,0,0,0,0,2,0,2,,,Fielder_46
37,1,MI,DC,1,3,Player_98,Player_49,Bowler_28,0,0,0,0,0,0,2,0,2,,,
37,1,RCB,SRH,1,4,Player_91,Player_37,Bowler_45,0,0,0,0,0,0,4,0,4,,,
37,1,RCB,RR,1,5,Player_97,Player_46,Bowler_36,0,0,0,0,0,0,3,0,3,,,
37,1,RCB,DC,1,6,Player_98,Player_13,Bowler_17,0,0,0,0,0,0,0,0,0,,,
37,1,MI,SRH,2,1,Player_77,Player_89,Bowler_21,0,0,0,0,0,0,6,1,7,,,
37,1,KKR,SRH,2,2,Player_26,Player_58,Bowler_35,0,0,0,0,0,0,0,0,0,,,Fielder_26
37,1,CSK,DC,2,3,Player_20,Player_67,Bowler_31,0,0,0,1,0,0,3,0,3,,,
37,1,KKR,PBKS,2,4,Player_9,Player_35,Bowler_29,0,0,0,0,0,0,1,0,1,,,
37,1,MI,SRH,2,5,Player_47,Player_33,Bowler_24,0,0,0,0,0,0,1,1,2,,,
37,1,KKR,RR,2,6,Player_77,Player_75,Bowler_35,0,0,1,0,0,0,0,0,0,,,
37,1,CSK,PBKS,3,1,Player_46,Player_5,Bowler_9,0,0,0,0,0,0,1,1,2,,,
37,1,KKR,SRH,3,2,Player_48,Player_41,Bowler_40,0,0,0,0,0,0,2,0,2,,,
37,1,RCB,SRH,3,3,Player_45,Player_72,Bowler_4,0,0,0,0,0,0,1,0,1,,,
37,1,RCB,DC,3,4,Player_99,Player_93,Bowler_29,0,0,0,0,0,0,0,1,1,,,
37,1,MI,SRH,3,5,Player_65,Player_90,Bowler_8,0,0,1,0,0,0,3,1,4,,,
37,1,KKR,DC,3,6,Player_16,Player_3,Bowler_46,0,0,0,1,0,0,2,0,2,,,Fielder_42
37,1,MI,SRH,4,1,Player_94,Player_55,Bowler_12,0,1,0,0,0,0,0,0,0,,,
37,1,CSK,PBKS,4,2,Player_22,Player_52,Bowler_20,0,0,0,0,0,0,1,0,1,,,
37,1,KKR,PBKS,4,3,Player_19,Player_30,Bowler_38,0,0,2,0,0,0,1,0,1,,,Fielder_36
37,1,CSK,SRH,4,4,Player_81,Player_89,Bowler_7,0,0,0,0,1,0,0,1,1,,,
37,1,MI,PBKS,4,5,Player_32,Player_45,Bowler_9,0,0,0,0,0,0,1,0,1,,,
37,1,KKR,RR,4,6,Player_10,Player_25,Bowler_21,0,0,0,0,0,0,1,0,1,,,
37,1,MI,SRH,5,1,Player_24,Player_25,Bowler_28,0,0,0,0,0,0,1,1,2,,,
37,1,MI,RR,5,2,Player_99,Player_30,Bowler_42,0,1,0,0,0,0,1,0,1,,,Fielder_16
37,1,CSK,SRH,5,3,Player_41,Player_6,Bowler_3,0,0,0,0,0,0,0,0,0,,,
37,1,KKR,PBKS,5,4,Player_89,Player_44,Bowler_4,0,0,0,0,0,0,0,0,0,,,
37,1,CSK,PBKS,5,5,Player_27,Player_36,Bowler_28,0,0,0,0,0,0,6,1,7,,,
37,1,KKR,DC,5,6,Player_87,Player_75,Bowler_14,0,0,0,0,0,0,1,0,1,,,
37,1,MI,RR,6,1,Player_83,Player_16,Bowler_9,0,0,0,0,0,0,0,0,0,,,Fielder_7
37,1,KKR,SRH,6,2,Player_65,Player_78,Bowler_1,0,0,0,0,0,0,3,0,3,,,Fielder_46
37,1,RCB,DC,6,3,Player_98,Player_62,Bowler_38,0,0,0,0,0,0,1,0,1,,,
37,1,MI,RR,6,4,Player_38,Player_29,Bowler_23,0,0,0,0,0,0,1,0,1,,,
37,1,RCB,RR,6,5,Player_75,Player_27,Bowler_27,0,0,0,0,0,0,0,1,1,,,
37,1,RCB,PBKS,6,6,Player_44,Player_9,Bowler_16,0,0,0,0,0,0,2,0,2,,,
37,1,MI,DC,7,1,Player_1,Player_50,Bowler_15,0,0,0,0,0,0,0,0,0,,,
37,1,MI,PBKS,7,2,Player_96,Player_70,Bowler_16,0,0,1,0,0,0,1,0,1,,,
37,1,RCB,SRH,7,3,Player_87,Player_23,Bowler_47,0,0,0,1,0,0,6,0,6,Player_91,,
37,1,RCB,SRH,7,4,Player_9,Player_30,Bowler_41,0,0,0,0,0,0,1,0,1,,,
37,1,MI,SRH,7,5,Player_87,Player_48,Bowler_36,0,0,0,0,0,0,0,0,0,,,
37,1,RCB,DC,7,6,Player_21,Player_57,Bowler_31,0,0,0,0,0,0,2,0,2,,,
37,1,CSK,SRH,8,1,Player_83,Player_99,Bowler_7,0,0,0,0,0,0,2,0,2,,,
37,1,KKR,PBKS,8,2,Player_54,Player_74,Bowler_26,0,0,0,0,0,0,1,0,1,,,
37,1,CSK,SRH,8,3,Player_73,Player_58,Bowler_41,0,0,0,0,0,0,4,0,4,,,
37,1,RCB,PBKS,8,4,Player_60,Player_94,Bowler_2,0,0,0,0,0,0,1,1,2,,,
37,1,KKR,SRH,8,5,Player_1,Player_84,Bowler_27,0,0,0,0,0,0,1,0,1,,,
37,1,RCB,RR,8,6,Player_49,Player_61,Bowler_42,0,0,0,1,0,0,1,0,1,,,
37,1,KKR,RR,9,1,Player_36,Player_75,Bowler_11,0,0,0,0,0,0,1,0,1,,,
37,1,KKR,DC,9,2,Player_36,Player_83,Bowler_35,0,0,0,0,0,0,2,0,2,,,
37,1,RCB,PBKS,9,3,Player_45,Player_2,Bowler_40,0,0,0,0,0,0,1,0,1,,,
37,1,RCB,SRH,9,4,Player_75,Player_83,Bowler_49,0,1,0,0,0,0,1,0,1,,,
37,1,CSK,RR,9,5,Player_43,Player_13,Bowler_43,0,0,0,0,0,0,1,0,1,,,
37,1,KKR,SRH,9,6,Player_30,Player_59,Bowler_32,0,0,0,0,0,0,0,1,1,,,Fielder_4
37,1,MI,PBKS,10,1,Player_38,Player_17,Bowler_10,0,0,0,0,0,0,0,0,0,,bowled,
37,1,RCB,RR,10,2,Player_72,Player_57,Bowler_31,0,0,0,0,0,0,1,0,1,,,
37,1,MI,PBKS,10,3,Player_81,Player_18,Bowler_32,0,0,0,0,0,0,1,0,1,,,Fielder_27
37,1,KKR,DC,10,4,Player_14,Player_45,Bowler_14,0,0,0,0,0,0,1,0,1,,,
37,1,KKR,RR,10,5,Player_11,Player_63,Bowler_14,0,0,0,0,0,0,1,0,1,,,
37,1,RCB,SRH,10,6,Player_79,Player_29,Bowler_28,0,0,0,0,0,0,1,0,1,,,
37,1,KKR,RR,11,1,Player_58,Player_35,Bowler_13,0,0,0,0,0,0,2,0,2,,,
37,1,MI,SRH,11,2,Player_98,Player_20,Bowler_18,0,0,0,0,0,0,2,0,2,,,
37,1,MI,PBKS,11,3,Player_79,Player_33,Bowler_2,0,0,0,0,0,0,3,0,3,,,Fielder_4
37,1,MI,RR,11,4,Player_47,Player_98,Bowler_25,0,0,0,0,0,0,1,0,1,,caught,
37,1,KKR,PBKS,11,5,Player_96,Player_72,Bowler_27,0,0,0,0,0,0,1,1,2,,,
37,1,CSK,DC,11,6,Player_69,Player_84,Bowler_44,0,0,0,0,0,0,1,0,1,,,
37,1,MI,PBKS,12,1,Player_54,Player_67,Bowler_41,0,0,0,0,0,0,0,0,0,,,
37,1,RCB,RR,12,2,Player_81,Player_25,Bowler_3,0,0,0,0,0,0,2,0,2,,,
37,1,MI,PBKS,12,3,Player_87,Player_29,Bowler_35,0,0,0,0,0,0,1,0,1,,,
37,1,RCB,PBKS,12,4,Player_13,Player_51,Bowler_37,0,1,0,0,0,0,3,0,3,,,
37,1,CSK,SRH,12,5,Player_60,Player_94,Bowler_47,0,0,0,1,0,0,0,0,0,,,
37,1,CSK,PBKS,12,6,Player_94,Player_86,Bowler_16,0,0,0,0,0,0,1,0,1,,,Fielder_33
37,1,RCB,PBKS,13,1,Player_58,Player_58,Bowler_22,0,0,1,0,0,0,1,1,2,,,
37,1,MI,DC,13,2,Player_62,Player_57,Bowler_30,0,0,0,0,0,0,0,0,0,,,
37,1,MI,PBKS,13,3,Player_73,Player_9,Bowler_2,0,0,1,0,0,0,1,0,1,,,Fielder_11
37,1,RCB,PBKS,13,4,Player_60,Player_14,Bowler_17,0,0,0,0,0,0,2,0,2,,,
37,1,KKR,RR,13,5,Player_58,Player_74,Bowler_8,0,0,0,0,0,0,1,1,2,,,
37,1,KKR,SRH,13,6,Player_77,Player_67,Bowler_47,0,0,0,0,0,0,1,0,1,,,
37,1,CSK,PBKS,14,1,Player_49,Player_34,Bowler_46,0,0,0,0,0,0,3,0,3,,,
37,1,CSK,RR,14,2,Player_93,Player_57,Bowler_16,0,0,0,0,0,0,2,1,3,,,
37,1,CSK,PBKS,14,3,Player_48,Player_22,Bowler_37,0,0,0,0,0,0,1,1,2,,,
37,1,RCB,RR,14,4,Player_22,Player_59,Bowler_26,0,0,1,0,0,0,1,0,1,,,
37,1,KKR,RR,14,5,Player_71,Player_57,Bowler_35,0,0,0,0,0,0,1,0,1,,,
37,1,RCB,RR,14,6,Player_89,Player_50,Bowler_14,0,1,0,0,1,0,4,0,4,,,
37,1,KKR,DC,15,1,Player_96,Player_71,Bowler_48,0,0,0,0,0,0,1,0,1,,,
37,1,MI,SRH,15,2,Player_83,Player_49,Bowler_37,0,0,0,0,0,0,1,0,1,Player_95,,
37,1,KKR,DC,15,3,Player_13,Player_84,Bowler_45,0,0,0,0,1,0,1,0,1,,,
37,1,CSK,DC,15,4,Player_20,Player_44,Bowler_22,0,0,0,0,0,0,0,0,0,,,
37,1,KKR,SRH,15,5,Player_91,Player_23,Bowler_8,0,0,0,0,0,0,0,0,0,,,
37,1,RCB,PBKS,15,6,Player_75,Player_4,Bowler_32,0,0,0,0,0,0,1,0,1,,,
37,1,CSK,PBKS,16,1,Player_67,Player_81,Bowler_48,0,0,0,0,0,0,1,0,1,,,
37,1,MI,SRH,16,2,Player_39,Player_79,Bowler_17,0,0,0,0,0,0,2,0,2,,,
37,1,CSK,RR,16,3,Player_74,Player_42,Bowler_29,0,0,0,0,0,0,0,0,0,,,
37,1,RCB,PBKS,16,4,Player_27,Player_42,Bowler_5,0,0,0,0,0,0,3,0,3,,,
37,1,CSK,DC,16,5,Player_75,Player_1,Bowler_10,0,0,0,0,0,0,0,0,0,,,Fielder_11
37,1,RCB,DC,16,6,Player_40,Player_30,Bowler_41,0,0,0,0,0,0,2,0,2,,,Fielder_22
37,1,CSK,DC,17,1,Player_24,Player_39,Bowler_24,0,0,0,0,0,0,2,0,2,,,Fielder_13
37,1,MI,PBKS,17,2,Player_57,Player_96,Bowler_43,0,0,0,0,0,0,2,1,3,,,
37,1,RCB,PBKS,17,3,Player_61,Player_94,Bowler_48,0,0,0,0,0,0,2,0,2,,,
37,1,RCB,SRH,17,4,Player_14,Player_87,Bowler_46,0,1,0,0,0,0,2,0,2,,,
37,1,CSK,SRH,17,5,Player_9,Player_56,Bowler_5,0,0,0,0,0,0,0,1,1,,,
37,1,MI,PBKS,17,6,Player_56,Player_41,Bowler_30,0,0,0,0,0,0,1,0,1,,,
37,1,MI,SRH,18,1,Player_68,Player_51,Bowler_32,0,0,0,0,1,0,1,1,2,Player_15,,Fielder_48
37,1,KKR,RR,18,2,Player_94,Player_67,Bowler_13,0,0,0,0,0,0,1,0,1,,,
37,1,KKR,PBKS,18,3,Player_13,Player_73,Bowler_33,0,0,0,1,0,0,0,0,0,,,
37,1,KKR,SRH,18,4,Player_38,Player_57,Bowler_13,0,0,0,0,0,0,1,1,2,,,
37,1,CSK,DC,18,5,Player_22,Player_69,Bowler_41,0,0,0,0,0,0,1,0,1,,caught,
37,1,RCB,SRH,18,6,Player_73,Player_11,Bowler_31,0,0,0,0,0,0,0,0,0,,,
37,1,CSK,PBKS,19,1,Player_39,Player_12,Bowler_30,0,0,0,0,0,0,0,0,0,,,
37,1,CSK,SRH,19,2,Player_36,Player_44,Bowler_33,0,0,0,0,0,0,2,0,2,,,Fielder_20
37,1,CSK,DC,19,3,Player_97,Player_24,Bowler_47,0,0,0,0,0,0,4,0,4,,,Fielder_27
37,1,KKR,PBKS,19,4,Player_97,Player_72,Bowler_31,0,0,0,0,0,0,1,1,2,,,
37,1,RCB,DC,19,5,Player_56,Player_67,Bowler_41,0,0,0,0,0,0,1,0,1,,,
37,1,CSK,RR,19,6,Player_29,Player_75,Bowler_31,0,0,0,0,0,0,1,0,1,,,Fielder_41
37,1,CSK,PBKS,20,1,Player_36,Player_29,Bowler_7,0,0,0,0,0,0,0,0,0,,,
37,1,CSK,SRH,20,2,Player_74,Player_98,Bowler_22,0,0,1,0,1,0,3,0,3,,,
37,1,KKR,DC,20,3,Player_13,Player_21,Bowler_19,0,0,0,0,0,0,1,0,1,,,
37,1,CSK,SRH,20,4,Player_89,Player_5,Bowler_3,0,0,0,0,0,0,0,1,1,,,
37,1,KKR,DC,20,5,Player_82,Player_58,Bowler_20,0,0,0,0,0,0,0,0,0,,,
37,1,CSK,SRH,20,6,Player_93,Player_40,Bowler_38,0,0,0,0,0,0,0,0,0,,,
37,2,CSK,RR,1,1,Player_8,Player_18,Bowler_22,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,DC,1,2,Player_47,Player_61,Bowler_11,0,0,0,0,0,0,1,1,2,,,
37,2,MI,DC,1,3,Player_23,Player_83,Bowler_20,0,0,0,0,0,0,1,0,1,,,
37,2,KKR,PBKS,1,4,Player_69,Player_48,Bowler_24,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,SRH,1,5,Player_34,Player_74,Bowler_27,0,0,0,0,1,0,1,0,1,Player_3,,Fielder_37
37,2,KKR,PBKS,1,6,Player_58,Player_2,Bowler_40,0,0,0,0,0,0,1,0,1,,,Fielder_25
37,2,CSK,DC,2,1,Player_75,Player_48,Bowler_5,0,0,0,0,0,0,1,0,1,,,Fielder_49
37,2,CSK,RR,2,2,Player_60,Player_79,Bowler_44,0,0,0,0,0,0,0,0,0,,,
37,2,CSK,RR,2,3,Player_45,Player_75,Bowler_22,0,0,0,0,0,0,1,0,1,,,
37,2,MI,PBKS,2,4,Player_32,Player_50,Bowler_43,0,0,0,0,0,0,0,0,0,,,
37,2,MI,RR,2,5,Player_7,Player_38,Bowler_48,0,0,0,0,0,0,0,0,0,,,
37,2,KKR,DC,2,6,Player_71,Player_57,Bowler_7,0,0,0,0,0,0,0,0,0,,,Fielder_18
37,2,CSK,DC,3,1,Player_59,Player_30,Bowler_26,0,0,0,0,0,0,0,0,0,,,
37,2,MI,RR,3,2,Player_73,Player_88,Bowler_48,0,0,0,0,0,0,0,0,0,,lbw,
37,2,MI,SRH,3,3,Player_24,Player_2,Bowler_16,0,0,1,0,0,0,0,0,0,,,
37,2,RCB,RR,3,4,Player_32,Player_85,Bowler_8,0,0,0,0,0,0,1,0,1,,,
37,2,KKR,PBKS,3,5,Player_54,Player_12,Bowler_31,0,0,0,0,0,0,0,0,0,,,
37,2,MI,SRH,3,6,Player_45,Player_31,Bowler_44,0,0,0,0,0,0,0,0,0,,,
37,2,RCB,SRH,4,1,Player_91,Player_94,Bowler_37,0,0,0,0,0,0,2,0,2,,,
37,2,KKR,RR,4,2,Player_11,Player_16,Bowler_42,0,0,0,0,0,0,1,0,1,,,
37,2,KKR,RR,4,3,Player_12,Player_74,Bowler_34,0,0,0,0,0,0,0,0,0,,,Fielder_32
37,2,MI,PBKS,4,4,Player_45,Player_85,Bowler_11,0,0,2,0,0,0,2,0,2,,,Fielder_20
37,2,CSK,RR,4,5,Player_60,Player_30,Bowler_29,0,0,0,0,0,0,4,0,4,,,Fielder_33
37,2,RCB,PBKS,4,6,Player_13,Player_59,Bowler_39,0,0,0,0,0,0,1,0,1,,,Fielder_5
37,2,KKR,DC,5,1,Player_93,Player_1,Bowler_32,0,0,0,0,1,0,0,0,0,,,
37,2,RCB,PBKS,5,2,Player_92,Player_14,Bowler_14,0,0,0,0,0,0,2,0,2,,,
37,2,KKR,PBKS,5,3,Player_32,Player_93,Bowler_43,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,DC,5,4,Player_78,Player_37,Bowler_1,0,0,0,0,0,0,2,0,2,,,
37,2,KKR,SRH,5,5,Player_24,Player_96,Bowler_14,0,0,1,0,0,0,1,0,1,,,
37,2,MI,PBKS,5,6,Player_14,Player_77,Bowler_46,0,0,0,0,0,0,1,0,1,,,
37,2,RCB,DC,6,1,Player_79,Player_66,Bowler_39,0,0,0,0,0,0,1,1,2,,,
37,2,KKR,PBKS,6,2,Player_60,Player_50,Bowler_49,0,0,0,0,0,0,1,0,1,,,
37,2,RCB,RR,6,3,Player_18,Player_97,Bowler_25,0,0,0,0,0,0,1,0,1,,,
37,2,MI,SRH,6,4,Player_29,Player_18,Bowler_22,0,0,0,0,0,0,1,0,1,,,
37,2,MI,RR,6,5,Player_69,Player_96,Bowler_9,0,0,0,0,0,0,4,0,4,,,
37,2,MI,RR,6,6,Player_72,Player_14,Bowler_40,0,0,0,0,0,0,0,0,0,,,
37,2,KKR,RR,7,1,Player_86,Player_13,Bowler_38,0,0,0,0,0,0,0,0,0,,,
37,2,KKR,RR,7,2,Player_41,Player_68,Bowler_35,0,0,0,0,0,0,0,0,0,,,
37,2,MI,SRH,7,3,Player_83,Player_37,Bowler_48,0,0,1,0,0,0,1,0,1,,,
37,2,RCB,RR,7,4,Player_30,Player_5,Bowler_10,0,0,1,0,0,0,1,0,1,,,
37,2,CSK,RR,7,5,Player_1,Player_22,Bowler_42,0,1,0,1,0,0,0,0,0,,,
37,2,KKR,DC,7,6,Player_92,Player_9,Bowler_36,0,1,0,0,0,0,0,1,1,Player_5,,
37,2,RCB,PBKS,8,1,Player_73,Player_66,Bowler_41,0,0,0,0,0,0,0,1,1,,,
37,2,CSK,RR,8,2,Player_60,Player_42,Bowler_2,0,0,0,0,0,0,2,0,2,,,
37,2,RCB,DC,8,3,Player_36,Player_10,Bowler_10,0,0,0,0,0,0,0,0,0,,,
37,2,MI,PBKS,8,4,Player_59,Player_66,Bowler_43,0,1,0,0,0,0,1,0,1,,,
37,2,CSK,DC,8,5,Player_45,Player_50,Bowler_44,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,DC,8,6,Player_3,Player_73,Bowler_9,0,0,0,0,0,0,0,0,0,,,Fielder_6
37,2,KKR,DC,9,1,Player_30,Player_92,Bowler_14,0,0,0,0,0,0,4,0,4,,,Fielder_5
37,2,CSK,SRH,9,2,Player_92,Player_46,Bowler_33,0,0,0,0,0,0,0,0,0,,,
37,2,CSK,RR,9,3,Player_41,Player_52,Bowler_36,0,0,0,0,0,0,0,0,0,,,
37,2,CSK,RR,9,4,Player_51,Player_57,Bowler_31,0,0,0,0,0,0,4,0,4,,,
37,2,CSK,SRH,9,5,Player_75,Player_72,Bowler_44,0,0,0,0,0,0,2,0,2,,,
37,2,CSK,SRH,9,6,Player_46,Player_3,Bowler_18,0,0,0,0,0,0,0,0,0,,,
37,2,RCB,SRH,10,1,Player_44,Player_16,Bowler_19,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,PBKS,10,2,Player_6,Player_38,Bowler_41,0,0,0,0,0,0,3,0,3,,,
37,2,MI,DC,10,3,Player_87,Player_81,Bowler_42,0,0,0,0,0,0,4,1,5,,bowled,Fielder_35
37,2,MI,SRH,10,4,Player_61,Player_70,Bowler_37,0,0,0,0,0,0,0,0,0,,,
37,2,CSK,DC,10,5,Player_33,Player_77,Bowler_32,0,0,0,0,0,0,0,0,0,,,Fielder_40
37,2,CSK,SRH,10,6,Player_5,Player_82,Bowler_39,0,1,0,0,0,0,0,0,0,,bowled,
37,2,KKR,PBKS,11,1,Player_72,Player_61,Bowler_14,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,DC,11,2,Player_77,Player_46,Bowler_26,0,0,0,0,0,0,3,0,3,,,Fielder_47
37,2,KKR,RR,11,3,Player_2,Player_94,Bowler_36,0,0,0,2,0,0,0,1,1,,,
37,2,MI,SRH,11,4,Player_88,Player_89,Bowler_7,0,0,0,0,0,0,0,0,0,,,
37,2,MI,SRH,11,5,Player_2,Player_30,Bowler_5,0,0,1,0,0,0,1,0,1,,,
37,2,MI,RR,11,6,Player_77,Player_15,Bowler_17,0,0,1,0,0,0,3,0,3,,bowled,
37,2,RCB,RR,12,1,Player_51,Player_1,Bowler_29,0,0,0,0,0,0,0,0,0,,,
37,2,CSK,SRH,12,2,Player_33,Player_12,Bowler_14,0,0,0,0,0,0,0,0,0,,,
37,2,CSK,DC,12,3,Player_23,Player_47,Bowler_46,0,0,0,0,0,0,3,0,3,Player_93,,
37,2,MI,RR,12,4,Player_91,Player_17,Bowler_15,0,0,0,0,0,0,3,0,3,,,Fielder_24
37,2,RCB,SRH,12,5,Player_92,Player_55,Bowler_29,0,0,0,0,0,0,3,0,3,,,
37,2,MI,PBKS,12,6,Player_94,Player_63,Bowler_10,0,0,0,0,0,0,1,0,1,,,Fielder_15
37,2,RCB,SRH,13,1,Player_36,Player_33,Bowler_25,0,0,0,0,0,0,1,0,1,,,
37,2,KKR,SRH,13,2,Player_76,Player_20,Bowler_13,0,0,0,0,0,0,1,0,1,,,Fielder_48
37,2,KKR,DC,13,3,Player_94,Player_73,Bowler_35,0,0,0,0,0,0,2,0,2,,,
37,2,KKR,SRH,13,4,Player_11,Player_82,Bowler_9,0,1,0,0,0,0,2,0,2,Player_8,,
37,2,CSK,RR,13,5,Player_34,Player_16,Bowler_39,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,RR,13,6,Player_33,Player_57,Bowler_44,0,0,0,0,0,0,0,0,0,,,Fielder_41
37,2,MI,PBKS,14,1,Player_4,Player_2,Bowler_6,0,1,0,0,0,0,0,0,0,,,
37,2,KKR,SRH,14,2,Player_74,Player_72,Bowler_47,0,0,0,0,0,0,1,0,1,,,Fielder_15
37,2,RCB,SRH,14,3,Player_37,Player_90,Bowler_46,0,0,0,0,0,0,2,0,2,,,
37,2,KKR,DC,14,4,Player_15,Player_74,Bowler_22,0,0,0,0,0,0,1,0,1,,,
37,2,CSK,SRH,14,5,Player_64,Player_60,Bowler_2,0,0,0,1,0,0,1,1,2,,,
37,2,MI,SRH,14,6,Player_70,Player_1,Bowler_42,0,0,0,0,0,0,2,0,2,,,
37,2,CSK,SRH,15,1,Player_32,Player_68,Bowler_40,0,0,0,0,0,0,1,0,1,,,
37,2,RCB,PBKS,15,2,Player_18,Player_19,Bowler_41,0,0,0,0,0,0,0,0,0,,,
37,2,MI,PBKS,15,3,Player_36,Player_12,Bowler_1,0,0,0,0,0,0,1,0,1,,,Fielder_13
37,2,RCB,SRH,15,4,Player_41,Player_70,Bowler_4,0,0,0,0,0,0,0,0,0,,,
37,2,KKR,RR,15,5,Player_53,Player_83,Bowler_33,0,0,0,0,0,0,1,0,1,,,
37,2,MI,RR,15,6,Player_96,Player_37,Bowler_9,0,0,0,0,1,0,3,0,3,,,
37,2,CSK,DC,16,1,Player_86,Player_96,Bowler_49,0,0,0,1,0,0,1,0,1,,,
37,2,MI,SRH,16,2,Player_3,Player_51,Bowler_3,0,0,0,0,0,0,0,0,0,,,Fielder_35
37,2,KKR,PBKS,16,3,Player_58,Player_64,Bowler_13,0,1,0,0,0,0,0,0,0,,,Fielder_38
37,2,MI,PBKS,16,4,Player_1,Player_82,Bowler_9,0,0,0,0,0,0,0,0,0,,,Fielder_22
37,2,KKR,SRH,16,5,Player_77,Player_45,Bowler_3,0,0,0,0,0,0,0,0,0,,,
37,2,KKR,SRH,16,6,Player_99,Player_28,Bowler_2,0,0,0,0,0,0,2,0,2,,,
37,2,MI,DC,17,1,Player_69,Player_32,Bowler_10,0,0,0,0,0,0,3,0,3,,,
37,2,MI,DC,17,2,Player_37,Player_12,Bowler_11,0,0,0,0,0,0,2,0,2,,,
37,2,MI,DC,17,3,Player_96,Player_76,Bowler_19,0,0,0,0,0,0,1,0,1,Player_50,,
37,2,MI,PBKS,17,4,Player_27,Player_74,Bowler_8,0,0,0,0,0,0,3,0,3,,,
37,2,MI,RR,17,5,Player_87,Player_45,Bowler_45,0,0,0,0,0,0,4,0,4,,,
37,2,RCB,RR,17,6,Player_89,Player_42,Bowler_3,0,0,0,0,0,0,0,0,0,,,
37,2,RCB,DC,18,1,Player_88,Player_3,Bowler_33,0,0,0,0,0,0,2,0,2,,,
37,2,MI,SRH,18,2,Player_72,Player_72,Bowler_41,0,0,0,0,0,0,0,0,0,,,
37,2,KKR,DC,18,3,Player_85,Player_59,Bowler_3,0,0,0,0,0,0,2,0,2,,,
37,2,RCB,DC,18,4,Player_75,Player_65,Bowler_27,0,0,0,0,0,0,0,1,1,,,Fielder_18
37,2,RCB,RR,18,5,Player_74,Player_24,Bowler_11,0,0,0,0,0,0,1,0,1,,,
37,2,MI,PBKS,18,6,Player_70,Player_36,Bowler_48,0,0,0,0,0,0,4,0,4,,,
37,2,KKR,DC,19,1,Player_29,Player_34,Bowler_6,0,0,0,0,0,0,1,0,1,,caught,
37,2,RCB,RR,19,2,Player_32,Player_11,Bowler_11,0,0,1,0,1,0,0,0,0,,,Fielder_34
